table_name,ordinal_position,column_name,data_type,udt_name,is_nullable,column_default,max_len
safety_incidents_with_sla,24,verification_notes,text,text,YES,"",""
safety_incidents_with_sla,25,created_at,timestamp with time zone,timestamptz,YES,"",""
safety_incidents_with_sla,26,updated_at,timestamp with time zone,timestamptz,YES,"",""
safety_incidents_with_sla,27,sla_state,text,text,YES,"",""
safety_incidents_with_sla,28,routed_bu_head_id,uuid,uuid,YES,"",""
safety_incidents_with_sla,29,routed_manager_id,uuid,uuid,YES,"",""
safety_incidents_with_sla,30,routed_second_manager_id,uuid,uuid,YES,"",""
safety_incidents_with_sla,31,routing_status,text,text,YES,"",""
safety_incidents_with_sla,32,safety_head_id,uuid,uuid,YES,"",""
safety_incidents_with_sla,33,verifier_id,uuid,uuid,YES,"",""
safety_incidents_with_sla,34,priority,USER-DEFINED,safety_priority,YES,"",""
safety_incidents_with_sla,35,sla_rule_id,uuid,uuid,YES,"",""
safety_incidents_with_sla,36,sla_start_at,timestamp with time zone,timestamptz,YES,"",""
safety_incidents_with_sla,37,sla_due_at,timestamp with time zone,timestamptz,YES,"",""
safety_incidents_with_sla,38,sla_target_hours,integer,int4,YES,"",""
safety_incidents_with_sla,39,sla_amber_threshold_pct,integer,int4,YES,"",""
safety_incidents_with_sla,40,sla_status,text,text,YES,"",""
safety_incidents_with_sla,41,incident_type_id,uuid,uuid,YES,"",""
safety_incidents_with_sla,42,severity_id,uuid,uuid,YES,"",""
safety_incidents_with_sla,43,type_label_snapshot,text,text,YES,"",""
safety_incidents_with_sla,44,severity_label_snapshot,text,text,YES,"",""
safety_master_data,1,id,uuid,uuid,NO,gen_random_uuid(),""
safety_master_data,2,category,text,text,NO,"",""
safety_master_data,3,code,text,text,NO,"",""
safety_master_data,4,label,text,text,NO,"",""
safety_master_data,5,parent_id,uuid,uuid,YES,"",""
safety_master_data,6,sort_order,integer,int4,NO,0,""
safety_master_data,7,is_active,boolean,bool,NO,true,""
safety_master_data,8,metadata,jsonb,jsonb,NO,'{}'::jsonb,""
safety_master_data,9,created_at,timestamp with time zone,timestamptz,NO,now(),""
safety_master_data,10,updated_at,timestamp with time zone,timestamptz,NO,now(),""
safety_master_data,11,created_by,uuid,uuid,YES,"",""
safety_module_access,1,user_id,uuid,uuid,NO,"",""
safety_module_access,2,can_view,boolean,bool,NO,true,""
safety_module_access,3,can_edit,boolean,bool,NO,false,""
safety_module_access,4,granted_by,uuid,uuid,YES,"",""
safety_module_access,5,granted_at,timestamp with time zone,timestamptz,NO,now(),""
safety_module_access,6,created_at,timestamp with time zone,timestamptz,NO,now(),""
safety_module_access,7,updated_at,timestamp with time zone,timestamptz,NO,now(),""
safety_notifications,1,id,uuid,uuid,NO,gen_random_uuid(),""
safety_notifications,2,recipient_id,uuid,uuid,NO,"",""
safety_notifications,3,incident_id,uuid,uuid,YES,"",""
safety_notifications,4,kind,text,text,NO,"",""
safety_notifications,5,title,text,text,NO,"",""
safety_notifications,6,body,text,text,YES,"",""
safety_notifications,7,payload,jsonb,jsonb,NO,'{}'::jsonb,""
safety_notifications,8,is_read,boolean,bool,NO,false,""
safety_notifications,9,read_at,timestamp with time zone,timestamptz,YES,"",""
safety_notifications,10,created_at,timestamp with time zone,timestamptz,NO,now(),""
safety_permission_keys,1,key,text,text,NO,"",""
safety_permission_keys,2,category,text,text,NO,"",""
safety_permission_keys,3,label,text,text,NO,"",""
safety_permission_keys,4,description,text,text,YES,"",""
safety_permission_keys,5,sort_order,integer,int4,NO,0,""
safety_permission_keys,6,is_active,boolean,bool,NO,true,""
safety_permission_keys,7,created_at,timestamp with time zone,timestamptz,NO,now(),""
safety_permit_approvals,1,id,uuid,uuid,NO,gen_random_uuid(),""
safety_permit_approvals,2,permit_id,uuid,uuid,NO,"",""
safety_permit_approvals,3,level,smallint,int2,NO,"",""
safety_permit_approvals,4,approver_role,USER-DEFINED,safety_app_role,NO,"",""
safety_permit_approvals,5,approver_id,uuid,uuid,YES,"",""
safety_permit_approvals,6,decision,text,text,YES,"",""
safety_permit_approvals,7,decided_at,timestamp with time zone,timestamptz,YES,"",""
safety_permit_approvals,8,notes,text,text,YES,"",""
safety_permit_approvals,9,created_at,timestamp with time zone,timestamptz,NO,now(),""
safety_permit_evidence,1,id,uuid,uuid,NO,gen_random_uuid(),""
safety_permit_evidence,2,permit_id,uuid,uuid,NO,"",""
safety_permit_evidence,3,stage,text,text,NO,"",""
safety_permit_evidence,4,file_path,text,text,NO,"",""
safety_permit_evidence,5,file_name,text,text,NO,"",""
safety_permit_evidence,6,mime_type,text,text,YES,"",""
safety_permit_evidence,7,size_bytes,bigint,int8,YES,"",""
safety_permit_evidence,8,uploaded_by,uuid,uuid,NO,"",""
safety_permit_evidence,9,uploaded_at,timestamp with time zone,timestamptz,NO,now(),""
safety_permit_hira,1,id,uuid,uuid,NO,gen_random_uuid(),""
safety_permit_hira,2,permit_id,uuid,uuid,NO,"",""
safety_permit_hira,3,hazard,text,text,NO,"",""
safety_permit_hira,4,risk_before,text,text,NO,"",""
safety_permit_hira,5,controls,text,text,NO,"",""
safety_permit_hira,6,risk_after,text,text,NO,"",""
safety_permit_hira,7,created_at,timestamp with time zone,timestamptz,NO,now(),""
safety_permit_loto_steps,1,id,uuid,uuid,NO,gen_random_uuid(),""
safety_permit_loto_steps,2,permit_id,uuid,uuid,NO,"",""
safety_permit_loto_steps,3,step_no,smallint,int2,NO,"",""
safety_permit_loto_steps,4,description,text,text,NO,"",""
safety_permit_loto_steps,5,isolated_by,uuid,uuid,YES,"",""
safety_permit_loto_steps,6,isolated_at,timestamp with time zone,timestamptz,YES,"",""
safety_permit_loto_steps,7,verified_by,uuid,uuid,YES,"",""
safety_permit_loto_steps,8,verified_at,timestamp with time zone,timestamptz,YES,"",""
safety_permit_loto_steps,9,removed_by,uuid,uuid,YES,"",""
safety_permit_loto_steps,10,removed_at,timestamp with time zone,timestamptz,YES,"",""
safety_permit_loto_steps,11,created_at,timestamp with time zone,timestamptz,NO,now(),""
safety_permit_type_config,1,id,uuid,uuid,NO,gen_random_uuid(),""
safety_permit_type_config,2,permit_type,USER-DEFINED,safety_permit_type,NO,"",""
safety_permit_type_config,3,level,smallint,int2,NO,"",""
safety_permit_type_config,4,approver_role,USER-DEFINED,safety_app_role,NO,"",""
safety_permit_type_config,5,label,text,text,NO,"",""
safety_permit_type_config,6,is_active,boolean,bool,NO,true,""
safety_permit_type_config,7,created_at,timestamp with time zone,timestamptz,NO,now(),""
safety_permit_type_config,8,updated_at,timestamp with time zone,timestamptz,NO,now(),""
safety_permits,1,id,uuid,uuid,NO,gen_random_uuid(),""
safety_permits,2,permit_number,text,text,YES,"",""
safety_permits,3,permit_type,USER-DEFINED,safety_permit_type,NO,"",""
safety_permits,4,status,USER-DEFINED,safety_permit_status,NO,'draft'::safety_permit_status,""
safety_permits,5,requested_by,uuid,uuid,NO,"",""
safety_permits,6,business_unit_id,uuid,uuid,YES,"",""
safety_permits,7,department_id,uuid,uuid,YES,"",""
safety_permits,8,location,text,text,NO,"",""
safety_permits,9,scope,text,text,NO,"",""
safety_permits,10,start_at,timestamp with time zone,timestamptz,NO,"",""
safety_permits,11,end_at,timestamp with time zone,timestamptz,NO,"",""
safety_permits,12,hira_summary,text,text,YES,"",""
safety_permits,13,loto_required,boolean,bool,NO,false,""
safety_permits,14,current_level,smallint,int2,NO,0,""
safety_permits,15,total_levels,smallint,int2,NO,0,""
safety_permits,16,linked_asset_ids,ARRAY,_uuid,NO,'{}'::uuid[],""
safety_permits,17,rejection_reason,text,text,YES,"",""
safety_permits,18,suspended_reason,text,text,YES,"",""
safety_permits,19,closed_by,uuid,uuid,YES,"",""
safety_permits,20,closed_at,timestamp with time zone,timestamptz,YES,"",""
safety_permits,21,expired_at,timestamp with time zone,timestamptz,YES,"",""
safety_permits,22,created_at,timestamp with time zone,timestamptz,NO,now(),""
safety_permits,23,updated_at,timestamp with time zone,timestamptz,NO,now(),""
safety_role_permissions,1,role,USER-DEFINED,safety_app_role,NO,"",""
safety_role_permissions,2,permission_key,text,text,NO,"",""
safety_role_permissions,3,is_allowed,boolean,bool,NO,true,""
safety_role_permissions,4,updated_at,timestamp with time zone,timestamptz,NO,now(),""
safety_role_permissions,5,updated_by,uuid,uuid,YES,"",""
safety_settings,1,key,text,text,NO,"",""
safety_settings,2,value,jsonb,jsonb,NO,"",""
safety_settings,3,description,text,text,YES,"",""
safety_settings,4,updated_at,timestamp with time zone,timestamptz,NO,now(),""
safety_settings,5,updated_by,uuid,uuid,YES,"",""
safety_severity_sla,1,severity,USER-DEFINED,safety_incident_severity,NO,"",""
safety_severity_sla,2,acknowledge_hours,integer,int4,NO,"",""
safety_severity_sla,3,close_hours,integer,int4,NO,"",""
safety_severity_sla,4,amber_threshold_pct,integer,int4,NO,75,""
safety_severity_sla,5,updated_at,timestamp with time zone,timestamptz,NO,now(),""
safety_sla_escalations,1,id,uuid,uuid,NO,gen_random_uuid(),""
safety_sla_escalations,2,incident_id,uuid,uuid,NO,"",""
safety_sla_escalations,3,level,text,text,NO,"",""
safety_sla_escalations,4,notified_at,timestamp with time zone,timestamptz,NO,now(),""
safety_sla_escalations,5,recipient_count,integer,int4,NO,0,""
safety_user_permission_overrides,1,user_id,uuid,uuid,NO,"",""
safety_user_permission_overrides,2,permission_key,text,text,NO,"",""
safety_user_permission_overrides,3,effect,text,text,NO,"",""
safety_user_permission_overrides,4,reason,text,text,YES,"",""
safety_user_permission_overrides,5,created_at,timestamp with time zone,timestamptz,NO,now(),""
safety_user_permission_overrides,6,created_by,uuid,uuid,YES,"",""
safety_user_roles,1,id,uuid,uuid,NO,gen_random_uuid(),""
safety_user_roles,2,user_id,uuid,uuid,NO,"",""
safety_user_roles,3,role,USER-DEFINED,safety_app_role,NO,"",""
safety_user_roles,4,business_unit_id,uuid,uuid,YES,"",""
safety_user_roles,5,department_id,uuid,uuid,YES,"",""
safety_user_roles,6,assigned_by,uuid,uuid,YES,"",""
safety_user_roles,7,assigned_at,timestamp with time zone,timestamptz,NO,now(),""
sensitive_fields,1,id,uuid,uuid,NO,gen_random_uuid(),""
sensitive_fields,2,module_key,text,text,NO,"",""
sensitive_fields,3,table_name,text,text,NO,"",""
sensitive_fields,4,column_name,text,text,NO,"",""
sensitive_fields,5,field_label,text,text,YES,"",""
sensitive_fields,6,classification_key,text,text,NO,"",""
sensitive_fields,7,pii,boolean,bool,NO,false,""
sensitive_fields,8,phi,boolean,bool,NO,false,""
sensitive_fields,9,financial,boolean,bool,NO,false,""
sensitive_fields,10,notes,text,text,YES,"",""
sensitive_fields,11,is_active,boolean,bool,NO,true,""
sensitive_fields,12,created_at,timestamp with time zone,timestamptz,NO,now(),""
sensitive_fields,13,updated_at,timestamp with time zone,timestamptz,NO,now(),""
sensitive_fields,14,created_by,uuid,uuid,YES,"",""
sensitive_fields,15,updated_by,uuid,uuid,YES,"",""
skill_competencies,1,id,uuid,uuid,NO,gen_random_uuid(),""
skill_competencies,2,employee_id,uuid,uuid,NO,"",""
skill_competencies,3,skill_name,text,text,NO,"",""
skill_competencies,4,category,text,text,YES,"",""
skill_competencies,5,required_level,integer,int4,YES,1,""
skill_competencies,6,current_level,integer,int4,YES,1,""
skill_competencies,7,assessed_by,uuid,uuid,YES,"",""
skill_competencies,8,assessed_at,timestamp with time zone,timestamptz,YES,"",""
skill_competencies,9,review_year,integer,int4,YES,"",""
skill_competencies,10,review_period,text,text,YES,"",""
skill_competencies,11,remarks,text,text,YES,"",""
skill_competencies,12,created_at,timestamp with time zone,timestamptz,NO,now(),""
skill_competencies,13,updated_at,timestamp with time zone,timestamptz,NO,now(),""
sub_branches,1,id,uuid,uuid,NO,gen_random_uuid(),""
sub_branches,2,department_id,uuid,uuid,YES,"",""
sub_branches,3,name,text,text,NO,"",""
sub_branches,4,code,text,text,YES,"",""
sub_branches,5,created_at,timestamp with time zone,timestamptz,NO,now(),""
sub_branches,6,level,text,text,YES,"",""
sub_period_submissions,1,id,uuid,uuid,NO,gen_random_uuid(),""
sub_period_submissions,2,kpi_id,uuid,uuid,NO,"",""
sub_period_submissions,3,sub_period_type,text,text,NO,"",""
sub_period_submissions,4,sub_period_value,text,text,NO,"",""
sub_period_submissions,5,achieved_value,numeric,numeric,YES,"",""
sub_period_submissions,6,remarks,text,text,YES,"",""
sub_period_submissions,7,evidence_url,text,text,YES,"",""
sub_period_submissions,8,submitted_at,timestamp with time zone,timestamptz,YES,now(),""
sub_period_submissions,9,submitted_by,uuid,uuid,YES,"",""
sub_period_submissions,10,review_month,text,text,NO,"",""
sub_period_submissions,11,review_year,integer,int4,NO,"",""
sub_period_submissions,12,created_at,timestamp with time zone,timestamptz,YES,now(),""
sub_period_submissions,13,updated_at,timestamp with time zone,timestamptz,YES,now(),""
sub_period_submissions,14,update_reason,text,text,YES,"",""
sub_period_submissions,15,is_resubmitted,boolean,bool,YES,false,""
sub_period_submissions,16,manager_achieved_value,integer,int4,YES,"",""
sub_period_submissions,17,auditor_achieved_value,integer,int4,YES,"",""
sub_period_submissions,18,management_achieved_value,integer,int4,YES,"",""
sub_period_submissions,19,admin_achieved_value,integer,int4,YES,"",""
sub_period_submissions,20,skip_level_achieved_value,integer,int4,YES,"",""
sub_period_submissions,21,hr_pms_achieved_value,integer,int4,YES,"",""
sub_period_submissions,22,evidence_urls,jsonb,jsonb,YES,'[]'::jsonb,""
system_audit_logs,1,id,uuid,uuid,NO,gen_random_uuid(),""
system_audit_logs,2,action,text,text,NO,"",""
system_audit_logs,3,performed_by,uuid,uuid,YES,"",""
system_audit_logs,4,metadata,jsonb,jsonb,YES,"",""
system_audit_logs,5,created_at,timestamp with time zone,timestamptz,NO,now(),""
system_settings,1,id,uuid,uuid,NO,gen_random_uuid(),""
system_settings,2,setting_key,text,text,NO,"",""
system_settings,3,setting_value,jsonb,jsonb,NO,"",""
system_settings,4,description,text,text,YES,"",""
system_settings,5,created_at,timestamp with time zone,timestamptz,YES,now(),""
system_settings,6,updated_at,timestamp with time zone,timestamptz,YES,now(),""
template_bundle_items,1,id,uuid,uuid,NO,gen_random_uuid(),""
template_bundle_items,2,bundle_id,uuid,uuid,NO,"",""
template_bundle_items,3,template_id,uuid,uuid,NO,"",""
template_bundle_items,4,sort_order,integer,int4,NO,0,""
template_bundle_items,5,created_at,timestamp with time zone,timestamptz,NO,now(),""
template_bundles,1,id,uuid,uuid,NO,gen_random_uuid(),""
template_bundles,2,name,text,text,NO,"",""
template_bundles,3,description,text,text,YES,"",""
template_bundles,4,department_id,uuid,uuid,YES,"",""
template_bundles,5,designation,text,text,YES,"",""
template_bundles,6,is_active,boolean,bool,NO,true,""
template_bundles,7,created_at,timestamp with time zone,timestamptz,NO,now(),""
template_bundles,8,updated_at,timestamp with time zone,timestamptz,NO,now(),""
template_bundles,9,created_by,uuid,uuid,YES,"",""
template_change_logs,1,id,uuid,uuid,NO,gen_random_uuid(),""
template_change_logs,2,template_id,uuid,uuid,NO,"",""
template_change_logs,3,changed_by,uuid,uuid,NO,"",""
template_change_logs,4,effective_month,text,text,NO,"",""
template_change_logs,5,effective_year,integer,int4,NO,"",""
template_change_logs,6,fields_changed,jsonb,jsonb,NO,"",""
template_change_logs,7,employees_affected,integer,int4,YES,0,""
template_change_logs,8,kpis_updated,integer,int4,YES,0,""
template_change_logs,9,scope,text,text,YES,'all'::text,""
template_change_logs,10,selected_employee_ids,ARRAY,_uuid,YES,'{}'::uuid[],""
template_change_logs,11,created_at,timestamp with time zone,timestamptz,YES,now(),""
training_needs,1,id,uuid,uuid,NO,gen_random_uuid(),""
training_needs,2,employee_id,uuid,uuid,NO,"",""
training_needs,3,kpi_id,uuid,uuid,YES,"",""
training_needs,4,category_id,uuid,uuid,YES,"",""
training_needs,5,review_period,text,text,NO,"",""
training_needs,6,review_year,integer,int4,NO,"",""
training_needs,7,score,numeric,numeric,YES,"",""
training_needs,8,gap_type,USER-DEFINED,tni_gap_type,NO,'skill'::tni_gap_type,""
training_needs,9,training_recommendation,text,text,YES,"",""
training_needs,10,priority,USER-DEFINED,tni_priority,NO,'medium'::tni_priority,""
training_needs,11,status,USER-DEFINED,tni_status,NO,'identified'::tni_status,""
training_needs,12,identified_by,uuid,uuid,YES,"",""
training_needs,13,created_at,timestamp with time zone,timestamptz,NO,now(),""
training_needs,14,updated_at,timestamp with time zone,timestamptz,NO,now(),""
user_roles,1,id,uuid,uuid,NO,gen_random_uuid(),""
user_roles,2,user_id,uuid,uuid,NO,"",""
user_roles,3,role,USER-DEFINED,app_role,NO,"",""
v_profile_email_duplicates,1,email_lc,text,text,YES,"",""
v_profile_email_duplicates,2,profile_count,bigint,int8,YES,"",""
v_profile_email_duplicates,3,employee_codes,ARRAY,_text,YES,"",""
v_profile_email_duplicates,4,full_names,ARRAY,_text,YES,"",""
vessel_monthly_entries,1,id,uuid,uuid,NO,gen_random_uuid(),""
vessel_monthly_entries,2,program_id,uuid,uuid,NO,"",""
vessel_monthly_entries,3,employee_id,uuid,uuid,NO,"",""
vessel_monthly_entries,4,month,text,text,NO,"",""
vessel_monthly_entries,5,year,integer,int4,NO,"",""
vessel_monthly_entries,6,vessels_handled,integer,int4,NO,0,""
